country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Czechia,CZE,2021-06-20,7229505.0,4775887.0,2531755.0,38383.0,94996.0,67.51,44.6,23.64,8871.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Denmark,DNK,2021-01-04,53073.0,53072.0,1.0,2398.0,6398.0,0.92,0.92,0.0,1105.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-05,66181.0,66180.0,1.0,13108.0,7027.0,1.14,1.14,0.0,1213.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-06,85305.0,85304.0,1.0,19124.0,8167.0,1.47,1.47,0.0,1410.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-07,102257.0,102256.0,1.0,16952.0,9738.0,1.77,1.77,0.0,1681.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-08,110456.0,110455.0,1.0,8199.0,10585.0,1.91,1.91,0.0,1827.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-09,112333.0,112331.0,2.0,1877.0,9631.0,1.94,1.94,0.0,1663.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-10,113150.0,113148.0,2.0,817.0,8925.0,1.95,1.95,0.0,1541.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-11,113809.0,113807.0,2.0,659.0,8677.0,1.96,1.96,0.0,1498.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-12,114268.0,114266.0,2.0,459.0,6870.0,1.97,1.97,0.0,1186.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-13,126817.0,126814.0,3.0,12549.0,5930.0,2.19,2.19,0.0,1024.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-14,144412.0,144409.0,3.0,17595.0,6022.0,2.49,2.49,0.0,1040.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-15,159332.0,159324.0,8.0,14920.0,6982.0,2.75,2.75,0.0,1205.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-16,163855.0,163839.0,16.0,4523.0,7360.0,2.83,2.83,0.0,1271.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-17,166981.0,166282.0,699.0,3126.0,7690.0,2.88,2.87,0.01,1328.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-18,172845.0,170059.0,2786.0,5864.0,8434.0,2.98,2.94,0.05,1456.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-19,177303.0,172488.0,4815.0,4458.0,9005.0,3.06,2.98,0.08,1555.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-20,180614.0,173969.0,6645.0,3311.0,7685.0,3.12,3.0,0.11,1327.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-21,184402.0,175460.0,8942.0,3788.0,5713.0,3.18,3.03,0.15,986.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-22,190661.0,176114.0,14547.0,6259.0,4476.0,3.29,3.04,0.25,773.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-23,198380.0,176839.0,21541.0,7719.0,4932.0,3.42,3.05,0.37,851.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-24,205347.0,177430.0,27917.0,6967.0,5481.0,3.55,3.06,0.48,946.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-25,208063.0,177704.0,30359.0,2716.0,5031.0,3.59,3.07,0.52,869.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-26,209979.0,177913.0,32066.0,1916.0,4668.0,3.63,3.07,0.55,806.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-27,214480.0,178113.0,36367.0,4501.0,4838.0,3.7,3.08,0.63,835.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-28,222761.0,178329.0,44432.0,8281.0,5480.0,3.85,3.08,0.77,946.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-29,241916.0,179415.0,62501.0,19155.0,7322.0,4.18,3.1,1.08,1264.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-30,255789.0,180595.0,75194.0,13873.0,8201.0,4.42,3.12,1.3,1416.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-01-31,268993.0,181781.0,87212.0,13204.0,9092.0,4.64,3.14,1.51,1570.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-01,277536.0,182527.0,95009.0,8543.0,9925.0,4.79,3.15,1.64,1714.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-02,282510.0,184513.0,97997.0,4974.0,10362.0,4.88,3.19,1.69,1789.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-03,290150.0,186017.0,104133.0,7640.0,10810.0,5.01,3.21,1.8,1866.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-04,302382.0,187417.0,114965.0,12232.0,11374.0,5.22,3.24,1.98,1964.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-05,317232.0,188975.0,128257.0,14850.0,10759.0,5.48,3.26,2.21,1857.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-06,324949.0,189976.0,134973.0,7717.0,9880.0,5.61,3.28,2.33,1706.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-07,330432.0,191848.0,138584.0,5483.0,8777.0,5.7,3.31,2.39,1515.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-08,339922.0,194351.0,145571.0,9490.0,8912.0,5.87,3.36,2.51,1539.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-09,348278.0,197862.0,150416.0,8356.0,9395.0,6.01,3.42,2.6,1622.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-10,355417.0,201123.0,154294.0,7139.0,9324.0,6.14,3.47,2.66,1610.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-11,363543.0,206797.0,156746.0,8126.0,8737.0,6.28,3.57,2.71,1508.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-12,383215.0,218855.0,164360.0,19672.0,9426.0,6.62,3.78,2.84,1627.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-13,390705.0,225379.0,165326.0,7490.0,9394.0,6.75,3.89,2.85,1622.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-14,397527.0,231575.0,165952.0,6822.0,9585.0,6.86,4.0,2.87,1655.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-15,414391.0,245311.0,169080.0,16864.0,10638.0,7.15,4.24,2.92,1837.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-16,428889.0,258476.0,170413.0,14498.0,11516.0,7.4,4.46,2.94,1988.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-17,439721.0,268881.0,170840.0,10832.0,12043.0,7.59,4.64,2.95,2079.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-18,451468.0,280320.0,171148.0,11747.0,12561.0,7.79,4.84,2.95,2169.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-19,466261.0,294146.0,172115.0,14793.0,11864.0,8.05,5.08,2.97,2048.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-20,477272.0,304573.0,172699.0,11011.0,12367.0,8.24,5.26,2.98,2135.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-21,488361.0,315302.0,173059.0,11089.0,12976.0,8.43,5.44,2.99,2240.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-22,502923.0,328760.0,174163.0,14562.0,12647.0,8.68,5.68,3.01,2183.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-23,519194.0,343092.0,176102.0,16271.0,12901.0,8.96,5.92,3.04,2227.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-24,534804.0,356752.0,178052.0,15610.0,13583.0,9.23,6.16,3.07,2345.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-25,549937.0,371255.0,178682.0,15133.0,14067.0,9.49,6.41,3.08,2429.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-26,586888.0,407199.0,179689.0,36951.0,17232.0,10.13,7.03,3.1,2975.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-27,594972.0,413834.0,181138.0,8084.0,16814.0,10.27,7.14,3.13,2903.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-02-28,607305.0,424757.0,182548.0,12333.0,16992.0,10.48,7.33,3.15,2934.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-01,628055.0,444439.0,183616.0,20750.0,17876.0,10.84,7.67,3.17,3086.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-02,646034.0,461118.0,184916.0,17979.0,18120.0,11.15,7.96,3.19,3128.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-03,660033.0,474090.0,185943.0,13999.0,17890.0,11.4,8.18,3.21,3089.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-04,679266.0,491510.0,187756.0,19233.0,18476.0,11.73,8.49,3.24,3190.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-05,701550.0,508079.0,193471.0,22284.0,16380.0,12.11,8.77,3.34,2828.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-06,720125.0,522670.0,197455.0,18575.0,17879.0,12.43,9.02,3.41,3087.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-07,736465.0,534673.0,201792.0,16340.0,18451.0,12.71,9.23,3.48,3185.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-08,752502.0,544251.0,208251.0,16037.0,17778.0,12.99,9.4,3.6,3069.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-09,770626.0,555139.0,215487.0,18124.0,17799.0,13.3,9.58,3.72,3073.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-10,789924.0,567189.0,222735.0,19298.0,18556.0,13.64,9.79,3.85,3204.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-11,802502.0,571750.0,230752.0,12578.0,17605.0,13.85,9.87,3.98,3039.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-12,816466.0,575097.0,241369.0,13964.0,16417.0,14.1,9.93,4.17,2834.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-13,826912.0,579613.0,247299.0,10446.0,15255.0,14.28,10.01,4.27,2634.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-14,837526.0,580844.0,256682.0,10614.0,14437.0,14.46,10.03,4.43,2492.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-15,850243.0,583665.0,266578.0,12717.0,13963.0,14.68,10.08,4.6,2411.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-16,866543.0,590478.0,276065.0,16300.0,13702.0,14.96,10.19,4.77,2366.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-17,886490.0,601231.0,285259.0,19947.0,13795.0,15.3,10.38,4.92,2382.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-18,908428.0,615908.0,292520.0,21938.0,15132.0,15.68,10.63,5.05,2612.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-19,928058.0,623750.0,304308.0,19630.0,15942.0,16.02,10.77,5.25,2752.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-20,935860.0,626714.0,309146.0,7802.0,15564.0,16.16,10.82,5.34,2687.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-21,945512.0,631687.0,313825.0,9652.0,15427.0,16.32,10.91,5.42,2663.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-22,957408.0,635789.0,321619.0,11896.0,15309.0,16.53,10.98,5.55,2643.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-23,971147.0,641924.0,329223.0,13739.0,14943.0,16.77,11.08,5.68,2580.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-24,994540.0,651805.0,342735.0,23393.0,15436.0,17.17,11.25,5.92,2665.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-25,1010750.0,659559.0,351191.0,16210.0,14617.0,17.45,11.39,6.06,2524.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-26,1024806.0,665738.0,359068.0,14056.0,13821.0,17.69,11.49,6.2,2386.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-27,1037931.0,675736.0,362195.0,13125.0,14582.0,17.92,11.67,6.25,2518.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-28,1051549.0,686534.0,365015.0,13618.0,15148.0,18.15,11.85,6.3,2615.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-29,1075801.0,704546.0,371255.0,24252.0,16913.0,18.57,12.16,6.41,2920.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-30,1103566.0,726234.0,377332.0,27765.0,18917.0,19.05,12.54,6.51,3266.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-03-31,1126517.0,739350.0,387167.0,22951.0,18854.0,19.45,12.76,6.68,3255.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-01,1137694.0,743558.0,394136.0,11177.0,18135.0,19.64,12.84,6.8,3131.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-02,1149628.0,748459.0,401169.0,11934.0,17832.0,19.85,12.92,6.93,3079.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-03,1163956.0,760594.0,403362.0,14328.0,18004.0,20.1,13.13,6.96,3108.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-04,1177443.0,772289.0,405154.0,13487.0,17985.0,20.33,13.33,6.99,3105.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-05,1191105.0,784621.0,406484.0,13662.0,16472.0,20.56,13.55,7.02,2844.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-06,1213277.0,800648.0,412629.0,22172.0,15673.0,20.95,13.82,7.12,2706.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-07,1238248.0,817298.0,420950.0,24971.0,15962.0,21.38,14.11,7.27,2756.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-08,1260638.0,831051.0,429587.0,22390.0,17563.0,21.76,14.35,7.42,3032.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-09,1285878.0,847550.0,438328.0,25240.0,19464.0,22.2,14.63,7.57,3360.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
Denmark,DNK,2021-04-10,1308132.0,864331.0,443801.0,22254.0,20597.0,22.58,14.92,7.66,3556.0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata
